source,dataset,examples,case_score
Real,nlp,ex0,0.15
Real,nlp,ex0,0.2
Real,nlp,ex0,0.05
Real,nlp,ex0,0.25
Real,nlp,ex0,0.85
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.85
Real,nlp,ex0,0.05
Real,nlp,ex0,0.95
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.9
Real,nlp,ex0,0.95
Real,nlp,ex0,0.5
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.5
Real,nlp,ex0,0.55
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.67
Real,nlp,ex0,0.15
Real,nlp,ex0,0.05
Real,nlp,ex0,0.72
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.5
Real,nlp,ex0,0.5
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.95
Real,nlp,ex0,0.1
Real,nlp,ex0,0.75
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.5
Real,nlp,ex0,0.5
Real,nlp,ex0,0.6
Real,nlp,ex0,0.9
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.5
Real,nlp,ex0,0.5
Real,nlp,ex0,0.9
Real,nlp,ex0,0.85
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.9
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.05
Real,nlp,ex0,0.95
Real,nlp,ex0,0.95
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.85
Real,nlp,ex0,0.15
Real,nlp,ex0,0.1
Real,nlp,ex0,0.15
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.67
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.75
Real,nlp,ex0,0.85
Real,nlp,ex0,0.5
Real,nlp,ex0,0.15
Real,nlp,ex0,0.6
Real,nlp,ex0,0.95
Real,nlp,ex0,0.15
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.5
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.9
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.85
Real,nlp,ex0,0.5
Real,nlp,ex0,0.5
Real,nlp,ex0,0.15
Real,nlp,ex0,0.55
Real,nlp,ex0,0.9
Real,nlp,ex0,0.15
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.75
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.95
Real,nlp,ex0,0.5
Real,nlp,ex0,0.15
Real,nlp,ex0,0.15
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.65
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,nlp,ex0,0.95
Real,nlp,ex0,0.5
Real,nlp,ex0,0.05
Real,nlp,ex0,0.15
Real,nlp,ex0,0.95
Real,nlp,ex0,0.95
Real,nlp,ex0,0.1
Real,nlp,ex0,0.05
Real,nlp,ex0,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.82
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.94
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.6
Real,titanic,ex10,0.6
Real,titanic,ex10,0.05
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.08
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.89
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.65
Real,titanic,ex10,0.5
Real,titanic,ex10,0.5
Real,titanic,ex10,0.85
Real,titanic,ex10,0.15
Real,titanic,ex10,0.92
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.94
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.75
Real,titanic,ex10,0.15
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.5
Real,titanic,ex10,0.95
Real,titanic,ex10,0.85
Real,titanic,ex10,0.75
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.55
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.55
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.5
Real,titanic,ex10,0.85
Real,titanic,ex10,0.1
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.5
Real,titanic,ex10,0.15
Real,titanic,ex10,0.92
Real,titanic,ex10,0.15
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.9
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.12
Real,titanic,ex10,0.89
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.92
Real,titanic,ex10,0.85
Real,titanic,ex10,0.5
Real,titanic,ex10,0.55
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.72
Real,titanic,ex10,0.05
Real,titanic,ex10,0.76
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.95
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.88
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.08
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.6
Real,titanic,ex10,0.15
Real,titanic,ex10,0.95
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.82
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.95
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.08
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.95
Real,titanic,ex10,0.6
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.9
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.55
Real,titanic,ex10,0.6
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.82
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.55
Real,titanic,ex10,0.82
Real,titanic,ex10,0.15
Real,titanic,ex10,0.92
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.92
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.88
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.85
Real,titanic,ex10,0.9
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.08
Real,titanic,ex10,0.05
Real,titanic,ex10,0.95
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.55
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.92
Real,titanic,ex10,0.5
Real,titanic,ex10,0.55
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.08
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.82
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.15
Real,titanic,ex10,0.15
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.76
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.95
Real,titanic,ex10,0.7
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.08
Real,titanic,ex10,0.02
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.12
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.12
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.45
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.95
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.15
Real,titanic,ex10,0.85
Real,titanic,ex10,0.5
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.91
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.88
Real,titanic,ex10,0.88
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.55
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.12
Real,titanic,ex10,0.25
Real,titanic,ex10,0.92
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.08
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.82
Real,titanic,ex10,0.55
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.5
Real,titanic,ex10,0.93
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.88
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.5
Real,titanic,ex10,0.65
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.81
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.92
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.18
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.1
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.82
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.6
Real,titanic,ex10,0.15
Real,titanic,ex10,0.15
Real,titanic,ex10,0.5
Real,titanic,ex10,0.9
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.55
Real,titanic,ex10,0.85
Real,titanic,ex10,0.7
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.89
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.88
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.3
Real,titanic,ex10,0.93
Real,titanic,ex10,0.85
Real,titanic,ex10,0.81
Real,titanic,ex10,0.05
Real,titanic,ex10,0.76
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.94
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.88
Real,titanic,ex10,0.85
Real,titanic,ex10,0.5
Real,titanic,ex10,0.15
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.91
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.5
Real,titanic,ex10,0.1
Real,titanic,ex10,0.92
Real,titanic,ex10,0.15
Real,titanic,ex10,0.93
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.92
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.92
Real,titanic,ex10,0.08
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.5
Real,titanic,ex10,0.6
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.95
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.76
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.95
Real,titanic,ex10,0.72
Real,titanic,ex10,0.05
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.08
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.9
Real,titanic,ex10,0.15
Real,titanic,ex10,0.85
Real,titanic,ex10,0.15
Real,titanic,ex10,0.12
Real,titanic,ex10,0.08
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.82
Real,titanic,ex10,0.05
Real,titanic,ex10,0.88
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.7
Real,titanic,ex10,0.55
Real,titanic,ex10,0.15
Real,titanic,ex10,0.55
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.08
Real,titanic,ex10,0.05
Real,titanic,ex10,0.85
Real,titanic,ex10,0.91
Real,titanic,ex10,0.91
Real,titanic,ex10,0.15
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.88
Real,titanic,ex10,0.55
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.05
Real,titanic,ex10,0.15
Real,titanic,ex10,0.81
Real,titanic,ex10,0.02
Real,titanic,ex10,0.1
Real,titanic,ex10,0.91
Real,titanic,ex10,0.08
Real,titanic,ex10,0.15
Real,titanic,ex10,0.87
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.15
Real,titanic,ex10,0.05
Real,titanic,ex10,0.55
Real,titanic,ex10,0.93
Real,titanic,ex10,0.85
Real,titanic,ex10,0.82
Real,titanic,ex10,0.05
Real,titanic,ex10,0.95
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.1
Real,titanic,ex10,0.55
Real,titanic,ex10,0.35
Real,titanic,ex10,0.1
Real,titanic,ex10,0.5
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.1
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
Real,titanic,ex10,0.82
Real,titanic,ex10,0.05
Real,titanic,ex10,0.05
